guest_id,review_score,comments
175708,5,Review comment 26247
33029,,Review comment 26248
252603,5,Review comment 26249
129423,4,Review comment 26250
55559,5,Review comment 26251
113785,4,Review comment 26252
213589,5,Review comment 26253
83091,5,Review comment 26254
55408,5,Review comment 26255
73918,3,Review comment 26256
195677,2,Review comment 26257
94950,3,Review comment 26258
270531,,Review comment 26259
120940,5,Review comment 26260
293862,3,Review comment 26261
106944,4,Review comment 26262
195915,5,Review comment 26263
167046,5,Review comment 26264
60128,4,Review comment 26265
79604,4,Review comment 26266
290560,4,Review comment 26267
235817,5,Review comment 26268
205074,4,Review comment 26269
250680,5,Review comment 26270
118883,4,Review comment 26271
43712,5,Review comment 26272
286323,3,Review comment 26273
124734,3,Review comment 26274
29122,5,Review comment 26275
56386,5,Review comment 26276
265503,4,Review comment 26277
168840,3,Review comment 26278
141912,3,Review comment 26279
16221,1,Review comment 26280
112586,5,Review comment 26281
174794,4,Review comment 26282
43244,4,Review comment 26283
187354,4,Review comment 26284
258835,5,Review comment 26285
6064,4,Review comment 26286
221120,4,Review comment 26287
294730,4,Review comment 26288
121852,5,Review comment 26289
110116,3,Review comment 26290
202565,4,Review comment 26291
28371,5,Review comment 26292
24940,3,Review comment 26293
158131,4,Review comment 26294
185834,3,Review comment 26295
3880,4,Review comment 26296
98536,3,Review comment 26297
18357,3,Review comment 26298
148045,5,Review comment 26299
168416,5,Review comment 26300
118585,1,Review comment 26301
115102,3,Review comment 26302
283336,4,Review comment 26303
62021,5,Review comment 26304
276975,4,Review comment 26305
183610,,Review comment 26306
96070,5,Review comment 26307
238278,5,Review comment 26308
115059,4,Review comment 26309
154926,5,Review comment 26310
215150,2,Review comment 26311
173420,2,Review comment 26312
25771,4,Review comment 26313
291943,5,Review comment 26314
43653,1,Review comment 26315
85400,5,Review comment 26316
231651,3,Review comment 26317
98590,5,Review comment 26318
242727,4,Review comment 26319
238987,5,Review comment 26320
248545,5,Review comment 26321
2307,3,Review comment 26322
232727,1,Review comment 26323
291081,3,Review comment 26324
109947,5,Review comment 26325
225236,,Review comment 26326
233907,5,Review comment 26327
262264,5,Review comment 26328
160310,2,Review comment 26329
166088,,Review comment 26330
202501,5,Review comment 26331
7709,4,Review comment 26332
57050,5,Review comment 26333
195024,4,Review comment 26334
86737,4,Review comment 26335
133726,5,Review comment 26336
95723,3,Review comment 26337
140236,4,Review comment 26338
24822,5,Review comment 26339
172261,5,Review comment 26340
279064,4,Review comment 26341
96694,1,Review comment 26342
275943,4,Review comment 26343
211054,5,Review comment 26344
155369,5,Review comment 26345
281302,5,Review comment 26346
217967,3,Review comment 26347
142684,5,Review comment 26348
219965,4,Review comment 26349
97496,5,Review comment 26350
7356,3,Review comment 26351
107441,5,Review comment 26352
251233,5,Review comment 26353
250381,3,Review comment 26354
62871,2,Review comment 26355
13043,3,Review comment 26356
165460,1,Review comment 26357
43596,5,Review comment 26358
41682,5,Review comment 26359
648,5,Review comment 26360
176829,5,Review comment 26361
79492,3,Review comment 26362
64946,3,Review comment 26363
249732,3,Review comment 26364
221199,3,Review comment 26365
147710,4,Review comment 26366
246451,2,Review comment 26367
146412,1,Review comment 26368
173228,5,Review comment 26369
34708,3,Review comment 26370
198548,3,Review comment 26371
240593,,Review comment 26372
161493,5,Review comment 26373
193354,5,Review comment 26374
143953,5,Review comment 26375
266318,5,Review comment 26376
174085,3,Review comment 26377
259667,2,Review comment 26378
76422,2,Review comment 26379
9738,5,Review comment 26380
111393,5,Review comment 26381
129650,3,Review comment 26382
126908,4,Review comment 26383
185881,3,Review comment 26384
257453,4,Review comment 26385
276502,5,Review comment 26386
75291,2,Review comment 26387
24517,2,Review comment 26388
226607,,Review comment 26389
265917,4,Review comment 26390
187910,3,Review comment 26391
19463,3,Review comment 26392
11336,4,Review comment 26393
2621,4,Review comment 26394
248882,1,Review comment 26395
249188,1,Review comment 26396
272267,5,Review comment 26397
85209,4,Review comment 26398
288517,5,Review comment 26399
82200,4,Review comment 26400
220942,5,Review comment 26401
216714,4,Review comment 26402
290864,4,Review comment 26403
39892,3,Review comment 26404
51519,4,Review comment 26405
107654,4,Review comment 26406
202628,4,Review comment 26407
240647,4,Review comment 26408
52814,5,Review comment 26409
296322,3,Review comment 26410
44782,2,Review comment 26411
254536,5,Review comment 26412
133050,4,Review comment 26413
5352,5,Review comment 26414
283713,4,Review comment 26415
248845,3,Review comment 26416
21278,4,Review comment 26417
216251,5,Review comment 26418
220053,4,Review comment 26419
168044,3,Review comment 26420
274741,5,Review comment 26421
33843,1,Review comment 26422
5996,5,Review comment 26423
5533,4,Review comment 26424
78924,4,Review comment 26425
109408,3,Review comment 26426
10213,3,Review comment 26427
130825,5,Review comment 26428
165099,3,Review comment 26429
172918,3,Review comment 26430
160400,4,Review comment 26431
206713,4,Review comment 26432
18813,1,Review comment 26433
245400,5,Review comment 26434
21321,4,Review comment 26435
166136,4,Review comment 26436
294477,3,Review comment 26437
49918,3,Review comment 26438
141322,4,Review comment 26439
285404,4,Review comment 26440
47469,4,Review comment 26441
132404,,Review comment 26442
234378,4,Review comment 26443
23076,1,Review comment 26444
110959,5,Review comment 26445
228002,3,Review comment 26446
140719,4,Review comment 26447
128302,3,Review comment 26448
192243,4,Review comment 26449
273006,5,Review comment 26450
264227,4,Review comment 26451
113871,3,Review comment 26452
207755,5,Review comment 26453
80429,3,Review comment 26454
50459,5,Review comment 26455
190598,1,Review comment 26456
152203,3,Review comment 26457
191951,4,Review comment 26458
51233,3,Review comment 26459
69070,4,Review comment 26460
75805,3,Review comment 26461
96457,2,Review comment 26462
175554,3,Review comment 26463
234331,3,Review comment 26464
283881,2,Review comment 26465
56146,4,Review comment 26466
14374,2,Review comment 26467
138941,4,Review comment 26468
173259,1,Review comment 26469
27388,4,Review comment 26470
267489,4,Review comment 26471
91473,5,Review comment 26472
17052,2,Review comment 26473
87507,3,Review comment 26474
72899,2,Review comment 26475
119454,3,Review comment 26476
24863,1,Review comment 26477
127231,5,Review comment 26478
175439,3,Review comment 26479
40103,1,Review comment 26480
290184,5,Review comment 26481
36823,1,Review comment 26482
172057,1,Review comment 26483
19416,5,Review comment 26484
228310,2,Review comment 26485
251379,5,Review comment 26486
63542,3,Review comment 26487
142601,3,Review comment 26488
98947,3,Review comment 26489
57793,1,Review comment 26490
159730,1,Review comment 26491
141161,3,Review comment 26492
113794,5,Review comment 26493
206305,4,Review comment 26494
126713,5,Review comment 26495
125395,4,Review comment 26496
120592,5,Review comment 26497
262169,3,Review comment 26498
257421,3,Review comment 26499
241834,5,Review comment 26500
87077,3,Review comment 26501
255679,3,Review comment 26502
132885,5,Review comment 26503
257432,,Review comment 26504
636,5,Review comment 26505
4967,3,Review comment 26506
288324,3,Review comment 26507
223103,3,Review comment 26508
189756,5,Review comment 26509
28719,5,Review comment 26510
181523,4,Review comment 26511
210207,3,Review comment 26512
58376,,Review comment 26513
257912,5,Review comment 26514
158947,,Review comment 26515
31243,4,Review comment 26516
56953,3,Review comment 26517
79177,5,Review comment 26518
262805,1,Review comment 26519
283374,3,Review comment 26520
24763,4,Review comment 26521
251368,1,Review comment 26522
85293,3,Review comment 26523
113709,4,Review comment 26524
83020,5,Review comment 26525
117181,5,Review comment 26526
107309,5,Review comment 26527
90757,3,Review comment 26528
134033,4,Review comment 26529
287962,5,Review comment 26530
179899,5,Review comment 26531
143613,2,Review comment 26532
150966,1,Review comment 26533
273212,5,Review comment 26534
122174,4,Review comment 26535
89887,3,Review comment 26536
132406,5,Review comment 26537
120299,4,Review comment 26538
254530,2,Review comment 26539
244109,1,Review comment 26540
152175,3,Review comment 26541
217791,4,Review comment 26542
235107,5,Review comment 26543
168700,2,Review comment 26544
182850,5,Review comment 26545
75704,4,Review comment 26546
86872,2,Review comment 26547
107123,1,Review comment 26548
128435,4,Review comment 26549
267944,5,Review comment 26550
161946,3,Review comment 26551
172530,,Review comment 26552
163470,3,Review comment 26553
180281,5,Review comment 26554
154413,4,Review comment 26555
131041,3,Review comment 26556
216814,4,Review comment 26557
102463,5,Review comment 26558
170506,4,Review comment 26559
252856,3,Review comment 26560
7174,1,Review comment 26561
61364,5,Review comment 26562
277912,5,Review comment 26563
23782,2,Review comment 26564
64229,1,Review comment 26565
131798,3,Review comment 26566
81938,3,Review comment 26567
15612,4,Review comment 26568
207860,5,Review comment 26569
116704,5,Review comment 26570
246857,4,Review comment 26571
58664,5,Review comment 26572
163353,4,Review comment 26573
3604,5,Review comment 26574
108428,1,Review comment 26575
251993,1,Review comment 26576
75285,3,Review comment 26577
251338,5,Review comment 26578
285019,5,Review comment 26579
69929,4,Review comment 26580
274494,1,Review comment 26581
298738,1,Review comment 26582
259550,4,Review comment 26583
241099,5,Review comment 26584
32493,3,Review comment 26585
131984,4,Review comment 26586
204041,2,Review comment 26587
20085,1,Review comment 26588
73019,5,Review comment 26589
159558,5,Review comment 26590
21741,4,Review comment 26591
251398,4,Review comment 26592
204273,5,Review comment 26593
153917,4,Review comment 26594
208135,3,Review comment 26595
26450,5,Review comment 26596
122544,5,Review comment 26597
266833,3,Review comment 26598
32609,5,Review comment 26599
83388,1,Review comment 26600
155592,5,Review comment 26601
237280,,Review comment 26602
297348,2,Review comment 26603
153640,4,Review comment 26604
220134,3,Review comment 26605
183397,3,Review comment 26606
59567,5,Review comment 26607
230925,4,Review comment 26608
269969,5,Review comment 26609
2022,2,Review comment 26610
92820,5,Review comment 26611
94068,3,Review comment 26612
38258,4,Review comment 26613
198708,3,Review comment 26614
86370,1,Review comment 26615
153105,1,Review comment 26616
138172,4,Review comment 26617
40247,1,Review comment 26618
72544,4,Review comment 26619
275408,3,Review comment 26620
55183,4,Review comment 26621
31405,3,Review comment 26622
299936,5,Review comment 26623
108296,3,Review comment 26624
273755,4,Review comment 26625
20430,4,Review comment 26626
170165,2,Review comment 26627
238014,5,Review comment 26628
20048,4,Review comment 26629
39452,4,Review comment 26630
273427,3,Review comment 26631
16523,5,Review comment 26632
107684,5,Review comment 26633
139473,3,Review comment 26634
178668,5,Review comment 26635
33373,4,Review comment 26636
