,guest_id,review_score,comments
25773,120263,4,Review comment 25774
25774,229619,2,Review comment 25775
25775,293537,4,Review comment 25776
25776,215464,3,Review comment 25777
25777,290293,3,Review comment 25778
25778,47996,5,Review comment 25779
25779,237901,4,Review comment 25780
25780,168627,4,Review comment 25781
25781,221125,1,Review comment 25782
25782,293763,5,Review comment 25783
25783,230424,4,Review comment 25784
25784,184994,4,Review comment 25785
25785,175815,4,Review comment 25786
25786,175103,5,Review comment 25787
25787,87897,3,Review comment 25788
25788,6699,4,Review comment 25789
25789,254653,5,Review comment 25790
25790,266971,4,Review comment 25791
25791,216688,3,Review comment 25792
25792,246642,5,Review comment 25793
25793,319,4,Review comment 25794
25794,233727,5,Review comment 25795
25795,109971,2,Review comment 25796
25796,111300,4,Review comment 25797
25797,151307,2,Review comment 25798
25798,185825,4,Review comment 25799
25799,86401,4,Review comment 25800
25800,295346,4,Review comment 25801
25801,229376,4,Review comment 25802
25802,106626,1,Review comment 25803
25803,282124,4,Review comment 25804
25804,273247,3,Review comment 25805
25805,179006,4,Review comment 25806
25806,62709,4,Review comment 25807
25807,105018,4,Review comment 25808
25808,205695,4,Review comment 25809
25809,299388,1,Review comment 25810
25810,227044,4,Review comment 25811
25811,268472,2,Review comment 25812
25812,62262,4,Review comment 25813
25813,74290,3,Review comment 25814
25814,107397,3,Review comment 25815
25815,232416,3,Review comment 25816
25816,169022,2,Review comment 25817
25817,200567,4,Review comment 25818
25818,48365,2,Review comment 25819
25819,67058,5,Review comment 25820
25820,288933,1,Review comment 25821
25821,238443,1,Review comment 25822
25822,52659,1,Review comment 25823
25823,213291,5,Review comment 25824
25824,171994,3,Review comment 25825
25825,184284,5,Review comment 25826
25826,228282,5,Review comment 25827
25827,19241,4,Review comment 25828
25828,172905,3,Review comment 25829
25829,279379,5,Review comment 25830
25830,146280,1,Review comment 25831
25831,202307,3,Review comment 25832
25832,221580,5,Review comment 25833
25833,173289,5,Review comment 25834
25834,268021,2,Review comment 25835
25835,180199,5,Review comment 25836
25836,131009,3,Review comment 25837
25837,110616,3,Review comment 25838
25838,78218,4,Review comment 25839
25839,11891,1,Review comment 25840
25840,258374,5,Review comment 25841
25841,151990,2,Review comment 25842
25842,137703,5,Review comment 25843
25843,11691,5,Review comment 25844
25844,30386,5,Review comment 25845
25845,97341,3,Review comment 25846
25846,65938,4,Review comment 25847
25847,235083,4,Review comment 25848
25848,153921,3,Review comment 25849
25849,247817,5,Review comment 25850
25850,152717,1,Review comment 25851
25851,200464,4,Review comment 25852
25852,178481,3,Review comment 25853
25853,166211,4,Review comment 25854
25854,107134,1,Review comment 25855
25855,124128,4,Review comment 25856
25856,98027,3,Review comment 25857
25857,135914,5,Review comment 25858
25858,260022,3,Review comment 25859
25859,225863,3,Review comment 25860
25860,249299,5,Review comment 25861
25861,227536,5,Review comment 25862
25862,248721,3,Review comment 25863
25863,284336,5,Review comment 25864
25864,209054,3,Review comment 25865
25865,115262,5,Review comment 25866
25866,7944,5,Review comment 25867
25867,145141,5,Review comment 25868
25868,189679,4,Review comment 25869
25869,127501,5,Review comment 25870
25870,266628,4,Review comment 25871
25871,134112,1,Review comment 25872
25872,146665,3,Review comment 25873
25873,196862,3,Review comment 25874
25874,270687,5,Review comment 25875
25875,14148,5,Review comment 25876
25876,90900,5,Review comment 25877
25877,38412,3,Review comment 25878
25878,201837,5,Review comment 25879
25879,249498,3,Review comment 25880
25880,204648,5,Review comment 25881
25881,242217,5,Review comment 25882
25882,40718,4,Review comment 25883
25883,157975,2,Review comment 25884
25884,41192,3,Review comment 25885
25885,204007,5,Review comment 25886
25886,279263,4,Review comment 25887
25887,215768,5,Review comment 25888
25888,41632,5,Review comment 25889
25889,270573,5,Review comment 25890
25890,194204,4,Review comment 25891
25891,91116,3,Review comment 25892
25892,261981,5,Review comment 25893
25893,123388,5,Review comment 25894
25894,31242,4,Review comment 25895
25895,20734,1,Review comment 25896
25896,20190,5,Review comment 25897
25897,215711,2,Review comment 25898
25898,163254,3,Review comment 25899
25899,167019,5,Review comment 25900
25900,81364,5,Review comment 25901
25901,297102,2,Review comment 25902
25902,97241,3,Review comment 25903
25903,200585,4,Review comment 25904
25904,37218,3,Review comment 25905
25905,256855,4,Review comment 25906
25906,290643,4,Review comment 25907
25907,265320,1,Review comment 25908
25908,107408,4,Review comment 25909
25909,167765,1,Review comment 25910
25910,114998,4,Review comment 25911
25911,94761,4,Review comment 25912
25912,11166,4,Review comment 25913
25913,259595,3,Review comment 25914
25914,215373,3,Review comment 25915
25915,61133,3,Review comment 25916
25916,112365,4,Review comment 25917
25917,35013,5,Review comment 25918
25918,148879,4,Review comment 25919
25919,261489,2,Review comment 25920
25920,130135,3,Review comment 25921
25921,256946,3,Review comment 25922
25922,1563,2,Review comment 25923
25923,258850,4,Review comment 25924
25924,179347,4,Review comment 25925
25925,116457,2,Review comment 25926
25926,82354,3,Review comment 25927
25927,74209,5,Review comment 25928
25928,283146,5,Review comment 25929
25929,253008,1,Review comment 25930
25930,262420,5,Review comment 25931
25931,222267,4,Review comment 25932
25932,15236,3,Review comment 25933
25933,239214,4,Review comment 25934
25934,238767,1,Review comment 25935
25935,10071,5,Review comment 25936
25936,1061,2,Review comment 25937
25937,185663,4,Review comment 25938
25938,254180,4,Review comment 25939
25939,71067,5,Review comment 25940
25940,266136,5,Review comment 25941
25941,3534,4,Review comment 25942
25942,27524,5,Review comment 25943
25943,276430,3,Review comment 25944
25944,220253,4,Review comment 25945
25945,53159,5,Review comment 25946
25946,180154,2,Review comment 25947
25947,244288,3,Review comment 25948
25948,263063,5,Review comment 25949
25949,299754,2,Review comment 25950
25950,89612,2,Review comment 25951
25951,267160,4,Review comment 25952
25952,268086,1,Review comment 25953
25953,272071,4,Review comment 25954
25954,187052,2,Review comment 25955
25955,59961,3,Review comment 25956
25956,265271,2,Review comment 25957
25957,165704,4,Review comment 25958
25958,116782,5,Review comment 25959
25959,151642,4,Review comment 25960
25960,34549,4,Review comment 25961
25961,272333,2,Review comment 25962
25962,73894,5,Review comment 25963
25963,38937,4,Review comment 25964
25964,215633,4,Review comment 25965
25965,108468,5,Review comment 25966
25966,42192,2,Review comment 25967
25967,258603,1,Review comment 25968
25968,224179,1,Review comment 25969
25969,68983,5,Review comment 25970
25970,170550,3,Review comment 25971
25971,166691,5,Review comment 25972
25972,107401,5,Review comment 25973
25973,243130,4,Review comment 25974
25974,194932,3,Review comment 25975
25975,71429,1,Review comment 25976
25976,298256,4,Review comment 25977
25977,272833,3,Review comment 25978
25978,38840,4,Review comment 25979
25979,243086,4,Review comment 25980
25980,103378,5,Review comment 25981
25981,56789,5,Review comment 25982
25982,225747,3,Review comment 25983
25983,295097,3,Review comment 25984
25984,13275,4,Review comment 25985
25985,54164,4,Review comment 25986
25986,159512,3,Review comment 25987
25987,75042,3,Review comment 25988
25988,132012,5,Review comment 25989
25989,185824,2,Review comment 25990
25990,171298,4,Review comment 25991
25991,20854,4,Review comment 25992
25992,33146,1,Review comment 25993
25993,260156,3,Review comment 25994
25994,181166,3,Review comment 25995
25995,279932,5,Review comment 25996
25996,243382,4,Review comment 25997
25997,128812,4,Review comment 25998
25998,160064,3,Review comment 25999
25999,284481,5,Review comment 26000
26000,37411,5,Review comment 26001
26001,51872,2,Review comment 26002
26002,208215,1,Review comment 26003
26003,124945,1,Review comment 26004
26004,212551,4,Review comment 26005
26005,266710,4,Review comment 26006
26006,106719,3,Review comment 26007
26007,122261,3,Review comment 26008
26008,108416,4,Review comment 26009
26009,166366,5,Review comment 26010
26010,89041,4,Review comment 26011
26011,124968,5,Review comment 26012
26012,141762,4,Review comment 26013
26013,147744,5,Review comment 26014
26014,280071,3,Review comment 26015
26015,64903,3,Review comment 26016
26016,169248,3,Review comment 26017
26017,259780,2,Review comment 26018
26018,174746,2,Review comment 26019
26019,281652,5,Review comment 26020
26020,143646,1,Review comment 26021
26021,128574,2,Review comment 26022
26022,2766,5,Review comment 26023
26023,132416,3,Review comment 26024
26024,167644,1,Review comment 26025
26025,136813,5,Review comment 26026
26026,47682,1,Review comment 26027
26027,138619,5,Review comment 26028
26028,27743,3,Review comment 26029
26029,296861,4,Review comment 26030
26030,297691,3,Review comment 26031
26031,284670,3,Review comment 26032
26032,123752,4,Review comment 26033
26033,239408,3,Review comment 26034
26034,294409,4,Review comment 26035
26035,41891,5,Review comment 26036
26036,125405,3,Review comment 26037
26037,22444,4,Review comment 26038
26038,173660,4,Review comment 26039
26039,108742,3,Review comment 26040
26040,48209,2,Review comment 26041
26041,40626,3,Review comment 26042
26042,57978,4,Review comment 26043
26043,109518,5,Review comment 26044
26044,143622,4,Review comment 26045
26045,3200,3,Review comment 26046
26046,247273,5,Review comment 26047
26047,171881,1,Review comment 26048
26048,165789,3,Review comment 26049
26049,16582,2,Review comment 26050
26050,33910,4,Review comment 26051
26051,228141,1,Review comment 26052
26052,92724,5,Review comment 26053
26053,160210,4,Review comment 26054
26054,275576,2,Review comment 26055
26055,36277,3,Review comment 26056
26056,128954,2,Review comment 26057
26057,177952,4,Review comment 26058
26058,274177,4,Review comment 26059
26059,77843,4,Review comment 26060
26060,260483,5,Review comment 26061
26061,200296,1,Review comment 26062
26062,111279,5,Review comment 26063
26063,260230,5,Review comment 26064
26064,262258,5,Review comment 26065
26065,97023,5,Review comment 26066
26066,179511,4,Review comment 26067
26067,181046,2,Review comment 26068
26068,106479,3,Review comment 26069
26069,199356,5,Review comment 26070
26070,13510,1,Review comment 26071
26071,228750,4,Review comment 26072
26072,126076,2,Review comment 26073
26073,55763,4,Review comment 26074
26074,15919,4,Review comment 26075
26075,227529,5,Review comment 26076
26076,236641,5,Review comment 26077
26077,113662,4,Review comment 26078
26078,131840,4,Review comment 26079
26079,19181,5,Review comment 26080
26080,113277,3,Review comment 26081
26081,75235,4,Review comment 26082
26082,199628,4,Review comment 26083
26083,188518,2,Review comment 26084
26084,207547,3,Review comment 26085
26085,51947,1,Review comment 26086
26086,181184,4,Review comment 26087
26087,220629,2,Review comment 26088
26088,296317,4,Review comment 26089
26089,251777,1,Review comment 26090
26090,60515,5,Review comment 26091
26091,26982,3,Review comment 26092
26092,164389,4,Review comment 26093
26093,286897,5,Review comment 26094
26094,290947,4,Review comment 26095
26095,276946,3,Review comment 26096
26096,83284,4,Review comment 26097
26097,295802,5,Review comment 26098
26098,278893,4,Review comment 26099
26099,119817,3,Review comment 26100
26100,231090,3,Review comment 26101
26101,246525,5,Review comment 26102
26102,282708,4,Review comment 26103
26103,295027,5,Review comment 26104
26104,201458,2,Review comment 26105
26105,17595,1,Review comment 26106
26106,220031,4,Review comment 26107
26107,275419,5,Review comment 26108
26108,46291,5,Review comment 26109
26109,167695,5,Review comment 26110
26110,247851,5,Review comment 26111
26111,53509,4,Review comment 26112
26112,37093,5,Review comment 26113
26113,129419,5,Review comment 26114
26114,110577,4,Review comment 26115
26115,76131,1,Review comment 26116
26116,199243,2,Review comment 26117
26117,129389,1,Review comment 26118
26118,77414,3,Review comment 26119
26119,101536,3,Review comment 26120
26120,183408,4,Review comment 26121
26121,274959,4,Review comment 26122
26122,11120,1,Review comment 26123
26123,192502,5,Review comment 26124
26124,211563,3,Review comment 26125
26125,162147,5,Review comment 26126
26126,289188,5,Review comment 26127
26127,4965,3,Review comment 26128
26128,275267,3,Review comment 26129
26129,146592,3,Review comment 26130
26130,118356,5,Review comment 26131
26131,204529,5,Review comment 26132
26132,5726,2,Review comment 26133
26133,156296,5,Review comment 26134
26134,170947,2,Review comment 26135
26135,255409,2,Review comment 26136
26136,160403,1,Review comment 26137
26137,30361,2,Review comment 26138
26138,30075,2,Review comment 26139
26139,156572,5,Review comment 26140
26140,293614,4,Review comment 26141
26141,217949,1,Review comment 26142
26142,215041,4,Review comment 26143
26143,88711,4,Review comment 26144
26144,206193,2,Review comment 26145
26145,225662,4,Review comment 26146
26146,176979,2,Review comment 26147
26147,205888,1,Review comment 26148
26148,36126,4,Review comment 26149
26149,293490,2,Review comment 26150
26150,80748,1,Review comment 26151
26151,15197,2,Review comment 26152
26152,282087,4,Review comment 26153
26153,299055,3,Review comment 26154
26154,116000,3,Review comment 26155
26155,183855,5,Review comment 26156
26156,190550,2,Review comment 26157
26157,161516,4,Review comment 26158
26158,74132,4,Review comment 26159
26159,227369,5,Review comment 26160
26160,101128,4,Review comment 26161
26161,257881,3,Review comment 26162
